market,airlineAA,airlineDL,airlineUA,airlineAL,airlineLCC,airlineWN,marketdistance,fromcenterdistance,mindistance,changeincmarket,percapitaincmarket,marketsize,wrightamendmDAL,dallasmarket,marketpresenceAA,marketpresenceDL,marketpresenceUA,marketpresenceAL,marketpresenceLCC,marketpresenceWN,mindistancefromhubAA,mindistancefromhubDL,mindistancefromhubUA,mindistancefromhubAL,mindistancefromhubLCC,mindistancefromhubWN
"MLBSYR",0,1,0,0,0,0,1.065,1.779994,.3645491,2.25,2.731772,.5626066,0,0,.15625,.6979167,.0625,.3645833,.0520833,0,.5457271,.1608272,.5457271,.0277097,.0018881,.0055505
"MOBORD",0,1,0,0,0,0,.779,.8573021,.1550676,1.8,2.857792,1.919729,0,0,.3464052,.7205882,.3104575,.1699346,.0163399,0,.0008689,.1240158,.0008689,.3798914,.0039975,.0039975
"MOBORF",0,1,0,0,0,0,.813,1.349625,.2289411,3.9,2.488673,.7972023,0,0,.2,.8052941,.04,.3,0,0,.838557,.0049305,.838557,.0017746,0,.2752924
"MOBRDU",0,1,0,0,0,0,.653,1.223951,.4989468,3.55,2.805332,.5779789,0,0,.2065217,.8276854,.076087,.25,.1413043,.2173913,1.182686,.0066595,1.182686,.003347,0,.7348735
"MOBSAN",0,1,0,0,0,0,1.705,2.024554,.5302745,3.35,2.796587,1.070064,0,0,.3099174,.7662858,.2272727,.1634662,.053719,.1942149,.0002622,.0002622,.1555238,0,.0002847,0
"MOBSDF",0,1,0,0,0,0,.536,.8226854,.5302745,2.95,2.617091,.6852478,0,0,.1824324,.8434022,.0743243,.1689189,.0405405,.2297297,.9884316,.1638448,.9884316,.6068348,.1638448,.9353139
"MOBSEA",0,1,0,0,0,0,2.14,2.221111,.5302745,1.8,2.990228,1.113342,0,0,.265873,.7749766,.2539683,.25,.1031746,.1507937,.0255179,.0255179,.0001555,.0732173,0,.0198081
"MOBSFO",0,0,0,0,0,0,2.002,2.217206,.1120481,.85,3.486066,1.293541,0,0,.2857143,.7542017,.3277311,.210084,.0546218,0,0,0,.0404648,.0003196,0,.0003196
"MOBSTL",0,1,0,0,0,0,.568,.6002836,.5302745,1.9,2.676574,1.04374,0,0,.3376068,.6134992,.1153846,.1538462,.0042735,.2051282,.8262959,.3821769,.8262959,.9257187,.3821769,.6446987
"MOBTPA",0,1,0,0,0,0,.392,1.371814,.1023103,3.05,2.567073,.9893774,0,0,.2047244,.8514358,.1102362,.2204724,.0905512,.1574803,2.737728,.808789,3.573065,1.640344,0,2.074598
"MSYOAK",1,1,1,1,0,1,1.903,2.230269,.1120481,3.2,3.793201,2.341222,0,0,.4913639,.4754616,.4219178,.3363312,.0826087,.5331149,0,0,.0587158,0,0,0
"MSYOKC",1,1,0,1,0,1,.567,.9398651,.6532925,7,2.81641,1.205297,0,0,.5773913,.6121739,.2333333,.3263768,.0826087,.4710145,.0979594,.0979594,1.697784,.2347782,.0979594,.2720015
